BELNR,BUKRS,GJAHR,BUDAT,BUZEI,HKONT,SHKZG,DMBTR,REF_BILLING
5000001043,US10,2026,2026-01-12,002,0801000000,S,107.57,9000001043
5000001044,US10,2026,2026-01-09,001,0140000000,S,312.64,9000001044
5000001044,US10,2026,2026-01-09,002,0800000000,H,312.64,9000001044
5000001045,DE20,2026,2026-01-19,001,0140000000,S,1148.55,9000001045
5000001045,DE20,2026,2026-01-19,002,0800000000,H,1148.55,9000001045
5000001046,IN30,2026,2026-06-28,001,0140000000,S,12564.72,9000001046
5000001046,IN30,2026,2026-06-28,002,0800000000,H,12564.72,9000001046
5000001047,US10,2025,2025-10-11,001,0140000000,S,5737.95,9000001047
5000001047,US10,2025,2025-10-11,002,0800000000,H,5737.95,9000001047
5000001048,IN30,2026,2026-06-17,001,0140000000,S,869.0,9000001048
5000001048,IN30,2026,2026-06-17,002,0800000000,H,869.0,9000001048
5000001049,DE20,2024,2024-12-19,001,0140000000,S,5175.43,9000001049
5000001049,DE20,2024,2024-12-19,002,0800000000,H,5175.43,9000001049
5000001050,US10,2024,2024-12-09,001,0140000000,S,2625.5,9000001050
5000001050,US10,2024,2024-12-09,002,0800000000,H,2625.5,9000001050
5000001051,IN30,2024,2024-10-24,001,0140000000,S,2210.75,9000001051
5000001051,IN30,2024,2024-10-24,002,0800000000,H,2210.75,9000001051
5000001053,DE20,2025,2025-01-19,001,0140000000,S,1582.14,9000001053
5000001053,DE20,2025,2025-01-19,002,0800000000,H,1582.14,9000001053
5000001054,US10,2026,2026-02-23,001,0140000000,S,1123.45,9000001054
5000001054,US10,2026,2026-02-23,002,0800000000,H,1123.45,9000001054
5000001055,DE20,2026,2026-01-02,001,0140000000,S,3323.54,9000001055
5000001055,DE20,2026,2026-01-02,002,0800000000,H,3323.54,9000001055
5000001056,US10,2025,2025-01-18,001,0140000000,S,895.85,9000001056
5000001056,US10,2025,2025-01-18,002,0800000000,H,895.85,9000001056
5000001057,US10,2024,2024-09-28,001,0140000000,S,263.12,9000001057
5000001057,US10,2024,2024-09-28,002,0800000000,H,263.12,9000001057
5000001058,US10,2024,2024-11-29,001,0140000000,S,2827.6,9000001058
5000001058,US10,2024,2024-11-29,002,0800000000,H,2827.6,9000001058
5000001059,US10,2026,2026-04-10,001,0140000000,S,1302.65,9000001059
5000001059,US10,2026,2026-04-10,002,0800000000,H,1302.65,9000001059
5000001060,IN30,2025,2025-01-30,001,0140000000,S,786.0,9000001060
5000001060,IN30,2025,2025-01-30,002,0800000000,H,786.0,9000001060
5000001061,DE20,2025,2025-03-01,001,0140000000,S,240.65,9000001061
5000001061,DE20,2025,2025-03-01,002,0800000000,H,240.65,9000001061
5000001062,DE20,2026,2026-03-08,001,0140000000,S,3362.22,9000001062
5000001062,DE20,2026,2026-03-08,002,0800000000,H,3362.22,9000001062
5000001063,US10,2025,2025-08-07,001,0140000000,S,1685.68,9000001063
5000001063,US10,2025,2025-08-07,002,0800000000,H,1685.68,9000001063
5000001064,US10,2025,2025-05-30,001,0140000000,S,400.1,9000001064
5000001064,US10,2025,2025-05-30,002,0800000000,H,400.1,9000001064
5000001065,US10,2026,2026-03-10,001,0140000000,H,401.93,9000001065
5000001065,US10,2026,2026-03-10,002,0801000000,S,401.93,9000001065
5000001066,IN30,2025,2025-06-11,001,0140000000,S,36.4,9000001066
5000001066,IN30,2025,2025-06-11,002,0800000000,H,36.4,9000001066
5000001067,US10,2026,2026-08-04,001,0140000000,H,226.14,9000001067
5000001067,US10,2026,2026-08-04,002,0801000000,S,226.14,9000001067
5000001068,US10,2024,2024-12-14,001,0140000000,S,25638.01,9000001068
5000001068,US10,2024,2024-12-14,002,0800000000,H,25638.01,9000001068
5000001069,IN30,2025,2025-11-28,001,0140000000,S,3289.67,9000001069
5000001069,IN30,2025,2025-11-28,002,0800000000,H,3289.67,9000001069
5000001070,DE20,2025,2025-07-20,001,0140000000,S,228.84,9000001070
5000001070,DE20,2025,2025-07-20,002,0800000000,H,228.84,9000001070
5000001071,DE20,2025,2025-04-28,001,0140000000,H,12.35,9000001071
5000001071,DE20,2025,2025-04-28,002,0801000000,S,12.35,9000001071
5000001072,US10,2024,2024-09-28,001,0140000000,S,551.79,9000001072
5000001072,US10,2024,2024-09-28,002,0800000000,H,551.79,9000001072
5000001073,DE20,2025,2025-02-21,001,0140000000,S,3595.12,9000001073
5000001073,DE20,2025,2025-02-21,002,0800000000,H,3595.12,9000001073
5000001074,DE20,2026,2026-02-11,001,0140000000,S,3025.65,9000001074
5000001074,DE20,2026,2026-02-11,002,0800000000,H,3025.65,9000001074
5000001075,US10,2025,2025-03-20,001,0140000000,S,390.32,9000001075
5000001075,US10,2025,2025-03-20,002,0800000000,H,390.32,9000001075
5000001076,US10,2025,2025-07-07,001,0140000000,S,1659.5,9000001076
5000001076,US10,2025,2025-07-07,002,0800000000,H,1659.5,9000001076
5000001078,DE20,2025,2025-07-20,001,0140000000,S,1580.54,9000001078
5000001078,DE20,2025,2025-07-20,002,0800000000,H,1580.54,9000001078
5000001079,IN30,2025,2025-03-30,001,0140000000,S,2031.9,9000001079
5000001079,IN30,2025,2025-03-30,002,0800000000,H,2031.9,9000001079
5000001080,US10,2025,2025-08-08,001,0140000000,S,1493.98,9000001080
5000001080,US10,2025,2025-08-08,002,0800000000,H,1493.98,9000001080
5000001081,IN30,2024,2024-09-25,001,0140000000,S,5275.76,9000001081
5000001081,IN30,2024,2024-09-25,002,0800000000,H,5275.76,9000001081
5000001082,US10,2026,2026-02-22,001,0140000000,S,2262.93,9000001082
5000001082,US10,2026,2026-02-22,002,0800000000,H,2262.93,9000001082
5000001084,DE20,2026,2026-02-03,001,0140000000,S,2481.14,9000001084
5000001084,DE20,2026,2026-02-03,002,0800000000,H,2481.14,9000001084
5000001085,DE20,2025,2025-11-30,001,0140000000,S,8162.68,9000001085
5000001085,DE20,2025,2025-11-30,002,0800000000,H,8162.68,9000001085
5000001086,DE20,2026,2026-01-21,001,0140000000,S,3710.26,9000001086
5000001086,DE20,2026,2026-01-21,002,0800000000,H,3710.26,9000001086
5000001087,DE20,2026,2026-07-08,001,0140000000,S,9430.6,9000001087
5000001087,DE20,2026,2026-07-08,002,0800000000,H,9430.6,9000001087
5000001088,DE20,2025,2025-12-20,001,0140000000,S,5944.29,9000001088
5000001088,DE20,2025,2025-12-20,002,0800000000,H,5944.29,9000001088
5000001089,DE20,2025,2025-07-16,001,0140000000,S,923.06,9000001089
5000001089,DE20,2025,2025-07-16,002,0800000000,H,923.06,9000001089
5000001090,US10,2026,2026-01-23,001,0140000000,S,951.52,9000001090
5000001090,US10,2026,2026-01-23,002,0800000000,H,951.52,9000001090
5000001091,US10,2025,2025-03-04,001,0140000000,S,907.0,9000001091
5000001091,US10,2025,2025-03-04,002,0800000000,H,907.0,9000001091
5000001092,US10,2026,2026-01-24,001,0140000000,H,59.13,9000001092
5000001092,US10,2026,2026-01-24,002,0801000000,S,59.13,9000001092
5000001093,US10,2026,2026-03-18,001,0140000000,S,4873.04,9000001093
5000001093,US10,2026,2026-03-18,002,0800000000,H,4873.04,9000001093
5000001094,US10,2025,2025-07-15,001,0140000000,S,3145.08,9000001094
5000001094,US10,2025,2025-07-15,002,0800000000,H,3145.08,9000001094
5000001095,US10,2026,2026-05-19,001,0140000000,S,3612.21,9000001095
5000001095,US10,2026,2026-05-19,002,0800000000,H,3612.21,9000001095
5000001096,US10,2026,2026-02-16,001,0140000000,S,3525.38,9000001096
5000001096,US10,2026,2026-02-16,002,0800000000,H,3525.38,9000001096
5000001097,US10,2026,2026-04-02,001,0140000000,S,899.3,9000001097
5000001097,US10,2026,2026-04-02,002,0800000000,H,899.3,9000001097
5000001098,DE20,2025,2025-08-29,001,0140000000,S,3096.0,9000001098
5000001098,DE20,2025,2025-08-29,002,0800000000,H,3096.0,9000001098
5000001099,US10,2024,2024-11-04,001,0140000000,S,2325.14,9000001099
5000001099,US10,2024,2024-11-04,002,0800000000,H,2325.14,9000001099
5000001100,US10,2025,2025-07-12,001,0140000000,S,6412.0,9000001100
5000001100,US10,2025,2025-07-12,002,0800000000,H,6412.0,9000001100
5000001101,US10,2025,2025-08-31,001,0140000000,S,568.0,9000001101
5000001101,US10,2025,2025-08-31,002,0800000000,H,568.0,9000001101
5000001103,US10,2024,2024-12-01,001,0140000000,S,564.78,9000001103
5000001103,US10,2024,2024-12-01,002,0800000000,H,564.78,9000001103
5000001105,DE20,2025,2025-07-30,001,0140000000,S,2687.22,9000001105
5000001105,DE20,2025,2025-07-30,002,0800000000,H,2687.22,9000001105
5000001106,US10,2025,2025-11-22,001,0140000000,S,6201.87,9000001106
5000001106,US10,2025,2025-11-22,002,0800000000,H,6201.87,9000001106
5000001107,US10,2025,2025-10-25,001,0140000000,S,3306.96,9000001107
5000001107,US10,2025,2025-10-25,002,0800000000,H,3306.96,9000001107
5000001108,DE20,2025,2025-10-23,001,0140000000,S,3647.97,9000001108
5000001108,DE20,2025,2025-10-23,002,0800000000,H,3647.97,9000001108
5000001109,IN30,2025,2025-08-16,001,0140000000,S,1769.55,9000001109
5000001109,IN30,2025,2025-08-16,002,0800000000,H,1769.55,9000001109
5000001110,US10,2026,2026-04-06,001,0140000000,S,2990.5,9000001110
5000001110,US10,2026,2026-04-06,002,0800000000,H,2990.5,9000001110
5000001111,DE20,2026,2026-06-25,001,0140000000,S,1467.88,9000001111
5000001111,DE20,2026,2026-06-25,002,0800000000,H,1467.88,9000001111
5000001112,DE20,2025,2025-08-23,001,0140000000,S,4000.58,9000001112
5000001112,DE20,2025,2025-08-23,002,0800000000,H,4000.58,9000001112
5000001113,US10,2025,2025-04-24,001,0140000000,S,1210.95,9000001113
5000001113,US10,2025,2025-04-24,002,0800000000,H,1210.95,9000001113
5000001114,US10,2026,2026-08-13,001,0140000000,S,536.64,9000001114
5000001114,US10,2026,2026-08-13,002,0800000000,H,536.64,9000001114
5000001115,US10,2025,2025-07-04,001,0140000000,S,1758.08,9000001115
5000001115,US10,2025,2025-07-04,002,0800000000,H,1758.08,9000001115
5000001116,US10,2025,2025-05-23,001,0140000000,S,4316.4,9000001116
5000001116,US10,2025,2025-05-23,002,0800000000,H,4316.4,9000001116
5000001117,US10,2026,2026-06-30,001,0140000000,S,6515.2,9000001117
5000001117,US10,2026,2026-06-30,002,0800000000,H,6515.2,9000001117
5000001119,IN30,2025,2025-04-24,001,0140000000,S,250.39,9000001119
5000001119,IN30,2025,2025-04-24,002,0800000000,H,250.39,9000001119
5000001120,US10,2025,2025-12-02,001,0140000000,S,2379.21,9000001120
5000001120,US10,2025,2025-12-02,002,0800000000,H,2379.21,9000001120
5000001121,US10,2026,2026-05-14,001,0140000000,S,11256.47,9000001121
5000001121,US10,2026,2026-05-14,002,0800000000,H,11256.47,9000001121
5000001122,US10,2025,2025-01-08,001,0140000000,S,714.76,9000001122
5000001122,US10,2025,2025-01-08,002,0800000000,H,714.76,9000001122
5000001123,US10,2025,2025-12-20,001,0140000000,S,68.96,9000001123
5000001123,US10,2025,2025-12-20,002,0800000000,H,68.96,9000001123
5000001124,IN30,2024,2024-10-08,001,0140000000,S,5381.72,9000001124
5000001124,IN30,2024,2024-10-08,002,0800000000,H,5381.72,9000001124
5000001125,DE20,2025,2025-01-11,001,0140000000,S,1237.25,9000001125
5000001125,DE20,2025,2025-01-11,002,0800000000,H,1237.25,9000001125
5000001126,US10,2025,2025-11-20,001,0140000000,S,3319.84,9000001126
5000001126,US10,2025,2025-11-20,002,0800000000,H,3319.84,9000001126
5000001127,DE20,2025,2025-06-08,001,0140000000,H,34.25,9000001127
5000001127,DE20,2025,2025-06-08,002,0801000000,S,34.25,9000001127
5000001128,US10,2026,2026-05-15,001,0140000000,S,4665.8,9000001128
5000001128,US10,2026,2026-05-15,002,0800000000,H,4665.8,9000001128
5000001129,US10,2025,2025-05-17,001,0140000000,S,394.56,9000001129
5000001129,US10,2025,2025-05-17,002,0800000000,H,394.56,9000001129
5000001130,US10,2026,2026-08-03,001,0140000000,S,33.52,9000001130
5000001130,US10,2026,2026-08-03,002,0800000000,H,33.52,9000001130
5000001131,IN30,2025,2025-03-16,001,0140000000,S,5650.25,9000001131
5000001131,IN30,2025,2025-03-16,002,0800000000,H,5650.25,9000001131
5000001132,IN30,2025,2025-07-21,001,0140000000,S,2701.38,9000001132
5000001132,IN30,2025,2025-07-21,002,0800000000,H,2701.38,9000001132
5000001133,DE20,2026,2026-04-12,001,0140000000,S,623.22,9000001133
5000001133,DE20,2026,2026-04-12,002,0800000000,H,623.22,9000001133
5000001134,US10,2026,2026-06-05,001,0140000000,H,917.52,9000001134
5000001134,US10,2026,2026-06-05,002,0801000000,S,917.52,9000001134
5000001135,US10,2025,2025-04-15,001,0140000000,S,1595.68,9000001135
5000001135,US10,2025,2025-04-15,002,0800000000,H,1595.68,9000001135
5000001136,IN30,2026,2026-02-09,001,0140000000,S,607.67,9000001136
5000001136,IN30,2026,2026-02-09,002,0800000000,H,607.67,9000001136
5000001137,US10,2025,2025-06-17,001,0140000000,S,645.81,9000001137
5000001137,US10,2025,2025-06-17,002,0800000000,H,645.81,9000001137
5000001138,US10,2025,2025-04-27,001,0140000000,S,1118.81,9000001138
5000001138,US10,2025,2025-04-27,002,0800000000,H,1118.81,9000001138
5000001139,US10,2025,2025-11-01,001,0140000000,S,2784.68,9000001139
5000001139,US10,2025,2025-11-01,002,0800000000,H,2784.68,9000001139
5000001140,US10,2026,2026-04-08,001,0140000000,S,4910.95,9000001140
5000001140,US10,2026,2026-04-08,002,0800000000,H,4910.95,9000001140
5000001141,DE20,2024,2024-12-21,001,0140000000,S,6015.14,9000001141
5000001141,DE20,2024,2024-12-21,002,0800000000,H,6015.14,9000001141
5000001142,IN30,2025,2025-04-06,001,0140000000,S,2555.32,9000001142
5000001142,IN30,2025,2025-04-06,002,0800000000,H,2555.32,9000001142
5000001143,US10,2025,2025-08-16,001,0140000000,S,861.28,9000001143
5000001143,US10,2025,2025-08-16,002,0800000000,H,861.28,9000001143
5000001144,DE20,2025,2025-03-21,001,0140000000,S,2558.2,9000001144
5000001144,DE20,2025,2025-03-21,002,0800000000,H,2558.2,9000001144
5000001145,IN30,2025,2025-01-10,001,0140000000,S,4413.69,9000001145
5000001145,IN30,2025,2025-01-10,002,0800000000,H,4413.69,9000001145
5000001146,US10,2025,2025-04-01,001,0140000000,S,2454.67,9000001146
5000001146,US10,2025,2025-04-01,002,0800000000,H,2454.67,9000001146
5000001147,IN30,2026,2026-04-22,001,0140000000,S,4848.36,9000001147
5000001147,IN30,2026,2026-04-22,002,0800000000,H,4848.36,9000001147
5000001148,DE20,2025,2025-02-13,001,0140000000,S,4096.91,9000001148
5000001148,DE20,2025,2025-02-13,002,0800000000,H,4096.91,9000001148
5000001149,DE20,2025,2025-10-17,001,0140000000,S,3733.15,9000001149
5000001149,DE20,2025,2025-10-17,002,0800000000,H,3733.15,9000001149
5000001150,US10,2025,2025-10-24,001,0140000000,S,5156.88,9000001150
5000001150,US10,2025,2025-10-24,002,0800000000,H,5156.88,9000001150
5000001151,US10,2026,2026-09-08,001,0140000000,S,2575.01,9000001151
5000001151,US10,2026,2026-09-08,002,0800000000,H,2575.01,9000001151
5000001152,DE20,2025,2025-09-05,001,0140000000,S,1685.89,9000001152
5000001152,DE20,2025,2025-09-05,002,0800000000,H,1685.89,9000001152
5000001153,US10,2026,2026-06-04,001,0140000000,S,5854.97,9000001153
5000001153,US10,2026,2026-06-04,002,0800000000,H,5854.97,9000001153
5000001154,US10,2026,2026-08-06,001,0140000000,S,2129.65,9000001154
5000001154,US10,2026,2026-08-06,002,0800000000,H,2129.65,9000001154
5000001155,IN30,2026,2026-05-16,001,0140000000,S,286.86,9000001155
5000001155,IN30,2026,2026-05-16,002,0800000000,H,286.86,9000001155
5000001156,DE20,2024,2024-12-08,001,0140000000,S,1449.25,9000001156
5000001156,DE20,2024,2024-12-08,002,0800000000,H,1449.25,9000001156
5000001157,IN30,2025,2025-11-19,001,0140000000,S,3551.76,9000001157
5000001157,IN30,2025,2025-11-19,002,0800000000,H,3551.76,9000001157
5000001158,US10,2025,2025-10-25,001,0140000000,S,5268.15,9000001158
5000001158,US10,2025,2025-10-25,002,0800000000,H,5268.15,9000001158
5000001159,DE20,2026,2026-01-12,001,0140000000,S,1493.22,9000001159
5000001159,DE20,2026,2026-01-12,002,0800000000,H,1493.22,9000001159
5000001160,DE20,2025,2025-11-16,001,0140000000,S,1183.82,9000001160
5000001160,DE20,2025,2025-11-16,002,0800000000,H,1183.82,9000001160
5000001161,US10,2025,2025-07-05,001,0140000000,S,7933.32,9000001161
5000001161,US10,2025,2025-07-05,002,0800000000,H,7933.32,9000001161
5000001162,IN30,2025,2025-07-16,001,0140000000,S,651.18,9000001162
5000001162,IN30,2025,2025-07-16,002,0800000000,H,651.18,9000001162
5000001163,US10,2025,2025-10-04,001,0140000000,S,3047.14,9000001163
5000001163,US10,2025,2025-10-04,002,0800000000,H,3047.14,9000001163
5000001164,US10,2025,2025-07-07,001,0140000000,S,4814.14,9000001164
5000001164,US10,2025,2025-07-07,002,0800000000,H,4814.14,9000001164
5000001165,US10,2025,2025-12-25,001,0140000000,S,510.72,9000001165
5000001165,US10,2025,2025-12-25,002,0800000000,H,510.72,9000001165
5000001166,DE20,2025,2025-10-21,001,0140000000,S,1977.32,9000001166
5000001166,DE20,2025,2025-10-21,002,0800000000,H,1977.32,9000001166
5000001167,DE20,2026,2026-05-01,001,0140000000,S,216.63,9000001167
5000001167,DE20,2026,2026-05-01,002,0800000000,H,216.63,9000001167
5000001168,US10,2026,2026-06-19,001,0140000000,S,5315.68,9000001168
5000001168,US10,2026,2026-06-19,002,0800000000,H,5315.68,9000001168
5000001170,US10,2026,2026-06-12,001,0140000000,S,2884.74,9000001170
5000001170,US10,2026,2026-06-12,002,0800000000,H,2884.74,9000001170
5000001171,US10,2025,2025-01-15,001,0140000000,S,6009.39,9000001171
5000001171,US10,2025,2025-01-15,002,0800000000,H,6009.39,9000001171
5000001172,US10,2025,2025-01-03,001,0140000000,H,227.8,9000001172
5000001172,US10,2025,2025-01-03,002,0801000000,S,227.8,9000001172
5000001173,US10,2025,2025-05-06,001,0140000000,S,3698.53,9000001173
5000001173,US10,2025,2025-05-06,002,0800000000,H,3698.53,9000001173
5000001174,US10,2025,2025-08-24,001,0140000000,H,112.58,9000001174
5000001174,US10,2025,2025-08-24,002,0801000000,S,112.58,9000001174
5000001175,IN30,2026,2026-06-04,001,0140000000,S,1892.19,9000001175
5000001175,IN30,2026,2026-06-04,002,0800000000,H,1892.19,9000001175
5000001176,US10,2025,2025-06-03,001,0140000000,S,2318.45,9000001176
5000001176,US10,2025,2025-06-03,002,0800000000,H,2318.45,9000001176
5000001177,US10,2025,2025-06-21,001,0140000000,S,3796.39,9000001177
5000001177,US10,2025,2025-06-21,002,0800000000,H,3796.39,9000001177
5000001178,IN30,2026,2026-05-01,001,0140000000,S,1260.37,9000001178
5000001178,IN30,2026,2026-05-01,002,0800000000,H,1260.37,9000001178
5000001179,US10,2024,2024-12-07,001,0140000000,S,4951.47,9000001179
5000001179,US10,2024,2024-12-07,002,0800000000,H,4951.47,9000001179
5000001180,DE20,2025,2025-04-15,001,0140000000,H,1515.41,9000001180
5000001180,DE20,2025,2025-04-15,002,0801000000,S,1515.41,9000001180
5000001181,US10,2025,2025-02-07,001,0140000000,S,923.9,9000001181
5000001181,US10,2025,2025-02-07,002,0800000000,H,923.9,9000001181
5000001182,IN30,2025,2025-11-09,001,0140000000,S,29.1,9000001182
5000001182,IN30,2025,2025-11-09,002,0800000000,H,29.1,9000001182
5000001183,DE20,2025,2025-02-19,001,0140000000,S,10065.08,9000001183
5000001183,DE20,2025,2025-02-19,002,0800000000,H,10065.08,9000001183
5000001184,US10,2026,2026-06-12,001,0140000000,S,2549.14,9000001184
5000001184,US10,2026,2026-06-12,002,0800000000,H,2549.14,9000001184
5000001185,US10,2024,2024-12-16,001,0140000000,S,8652.48,9000001185
5000001185,US10,2024,2024-12-16,002,0800000000,H,8652.48,9000001185
5000001186,US10,2026,2026-04-30,001,0140000000,S,12107.55,9000001186
5000001186,US10,2026,2026-04-30,002,0800000000,H,12107.55,9000001186
5000001187,DE20,2025,2025-04-05,001,0140000000,S,11501.75,9000001187
5000001187,DE20,2025,2025-04-05,002,0800000000,H,11501.75,9000001187
5000001188,IN30,2026,2026-05-01,001,0140000000,S,3354.11,9000001188
5000001188,IN30,2026,2026-05-01,002,0800000000,H,3354.11,9000001188
5000001189,US10,2025,2025-08-24,001,0140000000,S,13.62,9000001189
5000001189,US10,2025,2025-08-24,002,0800000000,H,13.62,9000001189
5000001190,US10,2025,2025-09-07,001,0140000000,S,5983.52,9000001190
5000001190,US10,2025,2025-09-07,002,0800000000,H,5983.52,9000001190
5000001191,US10,2025,2025-12-29,001,0140000000,S,291.9,9000001191
5000001191,US10,2025,2025-12-29,002,0800000000,H,291.9,9000001191
5000001192,US10,2026,2026-08-21,001,0140000000,S,1386.57,9000001192
5000001192,US10,2026,2026-08-21,002,0800000000,H,1386.57,9000001192
5000001193,US10,2025,2025-08-18,001,0140000000,S,8929.93,9000001193
5000001193,US10,2025,2025-08-18,002,0800000000,H,8929.93,9000001193
5000001194,IN30,2025,2025-10-09,001,0140000000,S,4721.94,9000001194
5000001194,IN30,2025,2025-10-09,002,0800000000,H,4721.94,9000001194
5000001195,US10,2024,2024-11-21,001,0140000000,S,4249.2,9000001195
5000001195,US10,2024,2024-11-21,002,0800000000,H,4249.2,9000001195
5000001196,DE20,2026,2026-01-19,001,0140000000,S,2411.86,9000001196
5000001196,DE20,2026,2026-01-19,002,0800000000,H,2411.86,9000001196
5000001197,US10,2025,2025-07-06,001,0140000000,S,1535.74,9000001197
5000001197,US10,2025,2025-07-06,002,0800000000,H,1535.74,9000001197
5000001198,US10,2026,2026-07-25,001,0140000000,S,49.69,9000001198
5000001198,US10,2026,2026-07-25,002,0800000000,H,49.69,9000001198
5000001199,DE20,2025,2025-04-26,001,0140000000,S,2004.77,9000001199
5000001199,DE20,2025,2025-04-26,002,0800000000,H,2004.77,9000001199
5000001200,US10,2024,2024-11-06,001,0140000000,S,52.92,9000001200
5000001200,US10,2024,2024-11-06,002,0800000000,H,52.92,9000001200
5000001201,US10,2026,2026-09-01,001,0140000000,S,26.85,9000001201
5000001201,US10,2026,2026-09-01,002,0800000000,H,26.85,9000001201
5000001202,IN30,2026,2026-03-20,001,0140000000,S,152.14,9000001202
5000001202,IN30,2026,2026-03-20,002,0800000000,H,152.14,9000001202
5000001203,US10,2026,2026-07-06,001,0140000000,S,532.3,9000001203
5000001203,US10,2026,2026-07-06,002,0800000000,H,532.3,9000001203
5000001204,DE20,2025,2025-05-20,001,0140000000,S,2175.52,9000001204
5000001204,DE20,2025,2025-05-20,002,0800000000,H,2175.52,9000001204
5000001205,US10,2026,2026-05-24,001,0140000000,S,1785.34,9000001205
5000001205,US10,2026,2026-05-24,002,0800000000,H,1785.34,9000001205
5000001206,US10,2025,2025-03-21,001,0140000000,S,507.68,9000001206
5000001206,US10,2025,2025-03-21,002,0800000000,H,507.68,9000001206
5000001207,DE20,2026,2026-07-21,001,0140000000,S,5363.0,9000001207
5000001207,DE20,2026,2026-07-21,002,0800000000,H,5363.0,9000001207
5000001208,US10,2025,2025-08-11,001,0140000000,S,391.02,9000001208
5000001208,US10,2025,2025-08-11,002,0800000000,H,391.02,9000001208
5000001209,DE20,2025,2025-02-14,001,0140000000,S,684.4,9000001209
5000001209,DE20,2025,2025-02-14,002,0800000000,H,684.4,9000001209
5000001210,IN30,2026,2026-05-28,001,0140000000,S,2436.0,9000001210
5000001210,IN30,2026,2026-05-28,002,0800000000,H,2436.0,9000001210
5000001211,US10,2026,2026-04-22,001,0140000000,S,1012.98,9000001211
5000001211,US10,2026,2026-04-22,002,0800000000,H,1012.98,9000001211
5000001212,US10,2024,2024-12-13,001,0140000000,S,796.2,9000001212
5000001212,US10,2024,2024-12-13,002,0800000000,H,796.2,9000001212
5000001213,DE20,2026,2026-09-01,001,0140000000,S,1391.3,9000001213
5000001213,DE20,2026,2026-09-01,002,0800000000,H,1391.3,9000001213
5000001214,US10,2026,2026-07-01,001,0140000000,S,675.79,9000001214
5000001214,US10,2026,2026-07-01,002,0800000000,H,675.79,9000001214
5000001215,DE20,2026,2026-07-18,001,0140000000,S,3629.49,9000001215
5000001215,DE20,2026,2026-07-18,002,0800000000,H,3629.49,9000001215
5000001216,US10,2026,2026-09-09,001,0140000000,S,3440.29,9000001216
5000001216,US10,2026,2026-09-09,002,0800000000,H,3440.29,9000001216
5000001217,US10,2026,2026-04-12,001,0140000000,S,1469.27,9000001217
5000001217,US10,2026,2026-04-12,002,0800000000,H,1469.27,9000001217
5000001220,US10,2025,2025-12-11,001,0140000000,S,2679.47,9000001220
5000001220,US10,2025,2025-12-11,002,0800000000,H,2679.47,9000001220
5000001221,US10,2025,2025-07-30,001,0140000000,S,212.64,9000001221
5000001221,US10,2025,2025-07-30,002,0800000000,H,212.64,9000001221
5000001222,DE20,2025,2025-10-19,001,0140000000,S,1269.38,9000001222
5000001222,DE20,2025,2025-10-19,002,0800000000,H,1269.38,9000001222
5000001223,US10,2025,2025-11-24,001,0140000000,S,1510.63,9000001223
5000001223,US10,2025,2025-11-24,002,0800000000,H,1510.63,9000001223
5000001224,US10,2025,2025-08-28,001,0140000000,S,9919.58,9000001224
5000001224,US10,2025,2025-08-28,002,0800000000,H,9919.58,9000001224
5000001225,IN30,2025,2025-01-19,001,0140000000,S,2725.52,9000001225
5000001225,IN30,2025,2025-01-19,002,0800000000,H,2725.52,9000001225
5000001226,US10,2025,2025-08-19,001,0140000000,H,2052.26,9000001226
5000001226,US10,2025,2025-08-19,002,0801000000,S,2052.26,9000001226
5000001227,DE20,2026,2026-08-08,001,0140000000,S,1558.05,9000001227
5000001227,DE20,2026,2026-08-08,002,0800000000,H,1558.05,9000001227
5000001229,DE20,2025,2025-10-12,001,0140000000,S,4588.63,9000001229
5000001229,DE20,2025,2025-10-12,002,0800000000,H,4588.63,9000001229
5000001230,US10,2026,2026-09-06,001,0140000000,S,4029.08,9000001230
5000001230,US10,2026,2026-09-06,002,0800000000,H,4029.08,9000001230
5000001231,US10,2026,2026-03-04,001,0140000000,S,2814.63,9000001231
5000001231,US10,2026,2026-03-04,002,0800000000,H,2814.63,9000001231
5000001232,US10,2026,2026-05-12,001,0140000000,S,1156.73,9000001232
5000001232,US10,2026,2026-05-12,002,0800000000,H,1156.73,9000001232
5000001233,IN30,2025,2025-08-05,001,0140000000,S,1147.32,9000001233
5000001233,IN30,2025,2025-08-05,002,0800000000,H,1147.32,9000001233
5000001234,US10,2026,2026-02-03,001,0140000000,S,3262.63,9000001234
5000001234,US10,2026,2026-02-03,002,0800000000,H,3262.63,9000001234
5000001235,US10,2026,2026-04-23,001,0140000000,S,2863.4,9000001235
5000001235,US10,2026,2026-04-23,002,0800000000,H,2863.4,9000001235
5000001236,US10,2026,2026-07-29,001,0140000000,S,2999.35,9000001236
5000001236,US10,2026,2026-07-29,002,0800000000,H,2999.35,9000001236
5000001238,US10,2024,2024-10-13,001,0140000000,H,949.16,9000001238
5000001238,US10,2024,2024-10-13,002,0801000000,S,949.16,9000001238
5000001239,US10,2025,2025-05-23,001,0140000000,S,628.32,9000001239
5000001239,US10,2025,2025-05-23,002,0800000000,H,628.32,9000001239
5000001241,US10,2024,2024-10-24,001,0140000000,S,2856.03,9000001241
5000001241,US10,2024,2024-10-24,002,0800000000,H,2856.03,9000001241
5000001242,US10,2025,2025-04-24,001,0140000000,S,1944.69,9000001242
5000001242,US10,2025,2025-04-24,002,0800000000,H,1944.69,9000001242
